track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
71qB68guEJjbvtjlkZ8DF5,Kygo;X Ambassadors,Undeniable (feat. X Ambassadors),Undeniable (feat. X Ambassadors),69,180596,0,0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036,4.0,edm
3qd1eI1GA0FwC3VHcxHhDC,Imanbek;KDDK;KIDDO;Wiz Khalifa,Ordinary Life (KDDK Phonk Remix),Ordinary Life - KDDK Phonk Remix,62,165333,1,0.687,0.915,0,-1.342,1,0.0411,0.021,6.42e-06,0.151,0.272,89.962,4.0,edm
5VGBgPVFO3e0lWz4WHYntQ,Tungevaag;Raaban;Richard Smitt,All For Love,All For Love,59,180484,0,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,4.0,edm
1d138kngFyyMN6XFOtHAae,Keanu Silva;Toby Romeo;SACHA,Night Drive Autumn/Winter 2022/23,Hopeless Heart,0,151903,0,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4.0,edm
2dWNKXTs5z7Iu1g0kYh4Xe,Becky Hill;Topic,Only Honest On The Weekend,My Heart Goes (La Di Da) (feat. Topic),72,148960,0,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4.0,edm
3dz63QjQVZy7RYPzx6l3JU,Loote;Eric Nam,Your Side Of The Bed (Remixes),Your Side Of The Bed (feat. Eric Nam),61,196160,0,0.754,0.764,8,-3.95,1,0.0312,0.144,0.0,0.294,0.929,109.919,4.0,edm
5Ihn17ITiif3OcLPoYdQbv,Keanu Silva;Toby Romeo;SACHA,EDM Gaming Music Autumn/Winter 2022,Hopeless Heart,0,151903,0,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4.0,edm
7grzdNt3eQRiBC70GksRp1,Afrojack;R3HAB;Au/Ra,Worlds On Fire (with R3HAB & Au/Ra),Worlds On Fire (with R3HAB & Au/Ra),69,174193,0,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4.0,edm
1yP1WCEQUucJFcvsYkQ8Iu,Keanu Silva;Toby Romeo;SACHA,Arbeitsmusik Herbst/Winter 2022/2023,Hopeless Heart,0,151903,0,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4.0,edm
6nLEcwqpVNOGRGtnV2pElc,Arc North;Cour;Charlie Miller,Youngblood,Youngblood,57,188317,0,0.465,0.891,7,-2.239,0,0.368,0.0192,0.0,0.24,0.407,123.466,4.0,edm
46lyJh9GYmWsHez3EsvmAx,VINAI;VAMERO,Rise Up (feat. Vamero),Rise Up (feat. Vamero),71,182000,0,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,4.0,edm
20ZP3Om9DvDazXrNUC7WM2,Rudimental;Jess Glynne;Macklemore;Dan Caplen,Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",69,211760,0,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,4.0,edm
0Gbp9aWNohZ4Kwdi75ntzT,John De Sohn;Rasmus Hagen,Made For You,Love You Better,65,170893,0,0.733,0.785,11,-7.496,1,0.0416,0.0934,0.00135,0.101,0.796,102.987,4.0,edm
6lEhMz4mESjFFEhvwleO1R,Eric Prydz,Larga Vida al Electro,Every Day,0,434666,0,0.477,0.728,7,-5.978,0,0.0378,0.00298,0.258,0.124,0.0341,125.981,4.0,edm
1rrfsZx03roakIPZXS2lXl,ARTY;Stadiumx;Jason Walker,Armada Music - ADE 2022,Thousand Lives,0,199680,0,0.577,0.951,0,-4.524,1,0.0504,0.0243,6.94e-06,0.611,0.161,124.999,4.0,edm
6vw19kuwAdGOIVKkP2zHiC,Nucleya,Bass Rani,FucK Nucleya,41,176326,1,0.684,0.832,7,-7.19,1,0.138,0.000363,0.232,0.0978,0.403,195.962,4.0,edm
3O8b0dDy1Z8BNM81U8DE1j,Zara Larsson,WOW,WOW,60,179675,1,0.748,0.79,6,-4.788,0,0.169,0.492,0.0,0.0901,0.279,77.495,4.0,edm
09EVL34Hr8e1jzFF5Hjb0v,The Chainsmokers;Bob Moses,So Far So Good,Why Can't You Wait,60,229928,0,0.707,0.582,0,-6.308,1,0.0268,0.0153,4.78e-06,0.104,0.272,115.017,4.0,edm
6GSkLS2y4ZnnZsuRAj975K,Marshmello;Roddy Ricch,Project Dreams,Project Dreams,67,167898,1,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.104,0.786,160.113,4.0,edm
2Anpk7AihEt38POoMEDqRb,Leat'eq,Tokyo,Tokyo,61,174117,0,0.743,0.879,5,-2.717,0,0.0339,0.0725,0.00141,0.081,0.636,101.968,4.0,edm
0A5gdlrpAuQqZ2iFgnqBFW,Gaullin,Moonlight,Moonlight,65,173066,1,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,4.0,edm
4FYbo4yQzu3hGkj2Ix4ucW,Zedd;Jasmine Thompson,Funny,Funny,65,221465,0,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,4.0,edm
4KQLEIHhg3Pjdgx1QY6Ehv,Gryffin;Tinashe,Scandalous (with Tinashe),Scandalous (with Tinashe),63,159252,0,0.671,0.884,9,-5.887,0,0.0795,0.00932,0.0216,0.111,0.197,116.971,4.0,edm
1UDXmQsj8v7SiEK1en2UWu,KEAN DYSSO;BVLACLAVA,From 80s To 21,From 80s To 21,40,159294,1,0.895,0.67,2,-9.534,1,0.139,0.0882,0.286,0.133,0.551,92.946,4.0,edm
0RVmOh80HfpuygCBt2d1va,DJ Snake,Disco Maghreb,Disco Maghreb,64,184799,0,0.655,0.923,7,-3.5,1,0.216,0.0581,0.00259,0.382,0.45,99.961,4.0,edm
07vuu2dIJ4e0WVsXafOP1l,Imanbek;Jay Sean,Gone (Da Da Da),Gone (Da Da Da),0,163880,0,0.636,0.858,1,-3.595,1,0.11,0.0364,0.0,0.293,0.335,119.968,4.0,edm
2xkrujtSjZz7EKAYGbIIzH,Armin van Buuren,Blah Blah Blah,Blah Blah Blah,68,183518,0,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,4.0,edm
3zxUdf7XmWpH6oddULwbwJ,DJ Snake;Selena Gomez,Revelación - EP,Selfish Love (with Selena Gomez),55,168648,0,0.723,0.647,5,-7.975,0,0.103,0.02,0.331,0.1,0.456,110.963,4.0,edm
07DqkQrhTC0HmQWewLnax9,The Chainsmokers,So Far So Good,If You're Serious,56,224668,0,0.695,0.752,11,-8.988,1,0.0295,0.000702,0.00902,0.101,0.424,111.023,4.0,edm
0wfbD5rAksdXUzRvMfM3x5,The Chainsmokers,Memories...Do Not Open,The One,59,177573,1,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09e-06,0.294,0.15,99.991,4.0,edm
4ZWyj5whGZ3nNLwOtOLrMt,Marc Benjamin,I Want More,I Want More,70,129600,0,0.746,0.888,1,-6.15,1,0.0726,0.0401,0.00191,0.0835,0.296,124.954,4.0,edm
1z1XegUChLLQfcbtIK8ABn,Gryffin;Maia Wright,Body Back (feat. Maia Wright),Body Back (feat. Maia Wright),64,214634,0,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,4.0,edm
57DJaoHdeeRrg7MWthNnee,Gryffin;Maia Wright,Gravity,Body Back (feat. Maia Wright),61,214546,0,0.687,0.832,8,-4.434,1,0.0366,0.0931,1.32e-06,0.183,0.448,123.036,4.0,edm
16Cs9KsHzgunxaEfGrXysG,David Guetta;Akon;Ne-Yo,Play Hard (feat. Ne-Yo & Akon) [New Edit],Play Hard (feat. Ne-Yo & Akon) - New Edit,66,208845,0,0.723,0.87,8,-3.013,0,0.0435,0.035,0.0,0.656,0.678,129.952,4.0,edm
31bNrGIFzje8Xj6g8NgpJF,Fareoh,Under Water,Under Water,53,165668,0,0.647,0.93,4,-1.725,0,0.0436,0.000956,0.241,0.271,0.185,145.045,4.0,edm
6AinKYxrQuioECwavX1XQn,Alesso;Sick Individuals,We Go Out,We Go Out,63,170010,0,0.411,0.929,6,-2.393,0,0.0558,0.00045,0.848,0.347,0.312,126.017,4.0,edm
1GL7vwDnPqCnJ2xGNxNLwG,Loud Luxury;KIDDO,These Nights,These Nights,70,132417,0,0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,4.0,edm
61dCUoMCg28qEBzrW6htYM,Clean Bandit;Jess Glynne,New Eyes,Rather Be (feat. Jess Glynne),72,227833,0,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4.0,edm
7ucAyhKPjKsLrP14q4mcyo,Disfigure,Blank,Blank,61,208901,0,0.618,0.643,11,-5.194,0,0.0329,0.00154,1.38e-06,0.158,0.453,140.017,4.0,edm
3kcKlOkQQEPVwxwljbGJ5p,Topic;A7S,Kernkraft 400 (A Better Day),Kernkraft 400 (A Better Day),80,165800,0,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,4.0,edm
7fAoPMnIEg7IcRVQasrj6V,Unknown Brain;Aviella,Inspiration,Inspiration,51,182416,0,0.602,0.675,8,-6.415,1,0.0322,0.00477,0.193,0.109,0.404,150.002,4.0,edm
4inWxO0vnDzZsq32p0cHJm,Au/Ra;Alan Walker,Dead Girl! (Shake My Head),Dead Girl! (Shake My Head),55,194790,0,0.703,0.831,5,-5.651,0,0.0637,0.00189,0.118,0.207,0.29,132.001,4.0,edm
29gpzlEc0lZKoxLUSHDSkn,Ritviz,Ms. Marvel: Vol. 2 (Episodes 4-6) [Original Soundtrack],Aavegi,44,173217,0,0.738,0.671,8,-9.406,1,0.0361,0.00621,0.000326,0.0641,0.448,109.991,4.0,edm
6M6Tk58pQvABy6ru66dY3d,Galantis,The Aviary,No Money,68,191293,0,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,4.0,edm
5a1Cm3iYkS0nWn9fTijOq4,Steve Aoki;Alan Walker;ISÁK,Neon Future IV,Are You Lonely,58,157333,0,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,4.0,edm
0DmAvNCAK08oCi7miSZUIY,Sigala;James Arthur,Lasting Lover,Lasting Lover,72,218358,0,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,4.0,edm
134KuDqugUFSbDUk0kZmLk,Unknown Brain;M.I.M.E,War Zone,War Zone,58,183007,1,0.372,0.835,10,-4.049,0,0.264,0.156,0.000369,0.0973,0.463,80.014,4.0,edm
1oD31XHWUmzpciJIA2p9Bi,Tiësto;Ava Max;Robin Schulz,The Motto (Robin Schulz Remix),The Motto - Robin Schulz Remix,59,157426,0,0.551,0.889,7,-6.109,0,0.0415,0.00323,0.651,0.447,0.157,126.007,4.0,edm
251aCFbFK1f4Jkil96E5g1,Dillon Francis;ILLENIUM;EVAN GIIA,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),68,205479,0,0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,4.0,edm
0Lz32TO8dvwvgYoJ83GCOl,Goblins from Mars;Krista Marina,Vol. 2 (Originals),Cold Blooded Love,52,181261,0,0.623,0.85,8,-5.413,0,0.0334,0.00832,0.0237,0.289,0.707,134.978,4.0,edm
5o1QZzfsboTlxhoAPR36LA,Arc North;Meric Again;Fallen Roses,Enemy,Enemy,53,140000,0,0.622,0.856,11,-4.185,0,0.201,0.0514,0.0,0.225,0.192,96.309,4.0,edm
3p1DrvZRj9NTondCwlxbut,BEAUZ;Heleen,Keep On Dancing,Keep On Dancing,60,148941,0,0.302,0.786,2,-4.968,1,0.133,0.0282,0.0,0.0816,0.383,207.683,4.0,edm
7yfhESjiagb2x1WEWlgpbb,Jim Yosef;Anna Yvette,Linked,Linked,55,223218,0,0.613,0.905,6,-3.943,1,0.045,0.0594,0.00634,0.427,0.251,99.971,3.0,edm
2NsQVeehDvIpi3B4p20YSV,KEAN DYSSO,Plain Jane,Plain Jane,54,185692,1,0.858,0.607,1,-7.32,1,0.215,0.0363,0.000253,0.244,0.334,95.03,4.0,edm
1dt220OBbkTsYz1NLVKIaw,Gabry Ponte;R3HAB;Timmy Trumpet,Call Me (with R3HAB & Timmy Trumpet),Call Me (with R3HAB & Timmy Trumpet),71,178309,0,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,4.0,edm
1bOSWhadI9CNnAXgZ6kdck,Jecin George,Ayalathe Veetile,Ayalathe Veetile,39,242437,0,0.762,0.91,6,-5.683,1,0.083,0.00297,0.194,0.303,0.673,131.999,4.0,edm
6cnp42HQWAR2EMqIjNP8tt,The Magician;Years & Years;Mark Ralph;Stephen Fasano,House Anthems,Sunlight - Radio Edit,1,193706,0,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,4.0,edm
1lB7mCMo1NlsPnVBukFK3r,The Magician;Years & Years;Mark Ralph;Stephen Fasano,Running Songs,Sunlight - Radio Edit,0,193706,0,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,4.0,edm
5fofwtXWrYVCFhoE1GXHiM,The Magician;Years & Years;Mark Ralph;Stephen Fasano,10's Dance Classics,Sunlight - Radio Edit,0,193706,0,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,4.0,edm
18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,"summer,",comethru,79,181613,0,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,4.0,electro
4IQqOlTZpfjnSTOArpZX5j,Farasat Anees;Slick Trick;Toshi,OFIVE1,BIBA,66,216216,0,0.758,0.573,6,-6.221,0,0.0428,0.0888,0.000677,0.0834,0.284,110.983,4.0,electro
4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Cry Baby (Deluxe Edition),Play Date,79,179867,1,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4.0,electro
3SErMoIKdRELto2OspGs5L,blackbear,dead,idfc,81,207026,1,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,4.0,electro
2nC3QhMI9reBIOWutbU3Tj,Ashe,Moral of the Story,Moral of the Story,76,201083,1,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,4.0,electro
6jRq8gaZhMUyy5RclRPcAf,blackbear,everything means nothing,hot girl bummer,80,188343,1,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,1.0,electro
4n7jnSxVLd8QioibtTDBDq,Alan Walker;Sabrina Carpenter;Farruko,On My Way,On My Way,74,193797,1,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,4.0,electro
1TQXIltqoZ5XXyfCbAeSQQ,Sasha Alex Sloan,Dancing With Your Ghost,Dancing With Your Ghost,80,197732,0,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,4.0,electro
2ccERNgupCOr0XjIikHDKJ,Otnicka;Duke Luke,Peaky Blinder,Peaky Blinder,65,159130,0,0.624,0.734,5,-7.338,0,0.176,0.33,0.0549,0.326,0.563,184.051,4.0,electro
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,84,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Narrated For You,Let Me Down Slowly,85,169353,0,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,4.0,electro
52iLDrSoRtf9lcgFuLVfqE,Sasha Alex Sloan,Older,Older,71,191001,0,0.681,0.292,11,-9.599,1,0.0483,0.743,0.0,0.0974,0.162,64.002,4.0,electro
698ItKASDavgwZ3WjaWjtz,Alan Walker,Different World,Faded,80,212106,0,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,4.0,electro
0lks2Kt9veMOFEAPN0fsqN,Alan Walker;K-391;Emelie Hollow,Different World,Lily,74,195840,0,0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,4.0,electro
3LlmKSHR3Rs0Y3KHQLAYDk,Alan Walker,Different World,Alone,74,160426,0,0.673,0.914,10,-3.962,1,0.0496,0.229,0.000478,0.186,0.183,97.021,4.0,electro
6SRWhUJcD2YKahCwHavz3X,Alan Walker;Au/Ra;Tomine Harket,Different World,Darkside,75,211680,0,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4.0,electro
4TmPunCnlJjiKu2iYhqapU,Billie Eilish,Halloween & Chill,Lost Cause,0,212496,1,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4.0,electro
0OZYXc58HooMgBNWyp6cuO,Billie Eilish,pov: it's 2021,Therefore I Am,2,174321,0,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4.0,electro
5KJaEu2ZMIt9FMvofqUgmg,Billie Eilish,Отново на училище,bad guy,1,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
6ZRF2oj59pKnVYjHcvN2Pa,Billie Eilish,Halloween Songs | Witches Hour,bury a friend,5,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
2jLb85FBel6Z1weO31KOHb,Billie Eilish,Halloween & Chill,bury a friend,0,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
5olaF84x7e8jKLmLsm4aA4,Billie Eilish,Twisted Halloween Hits,all the good girls go to hell,0,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4.0,electro
0ZamEnH0D9EvQD1GchY21Y,Billie Eilish,Halloween & Chill,all the good girls go to hell,0,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4.0,electro
0rWLHJnMyJaMFA8x9l8AT0,Billie Eilish,Halloween Party 2022,all the good girls go to hell,3,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4.0,electro
7tWbogz6sIIV6FDcbxkEKw,Billie Eilish,Halloween & Alternative,bury a friend,3,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
154lbtHSyyOt0ao2QwbE4n,Billie Eilish,Girls Night,bad guy,1,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
0rhRmyfpaAyos7Euzh8ztl,Billie Eilish,Halloween Party 2022,bury a friend,0,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
1OxYob8D3iKQOitl3TIPZ5,Billie Eilish,Halloween 2022,bury a friend,0,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
1mJZalDNdBZmBNqSSMsgma,Billie Eilish,Pop & Halloween,bury a friend,4,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4.0,electro
2yNKDG4FgwzQuL0JUEOunR,Billie Eilish,Herbststimmung,bad guy,1,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
5tfuXF09XVnvro9l5l9Mle,Billie Eilish,Halloween & Alternative,all the good girls go to hell,1,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4.0,electro
6DBdYfd4EkR6cUPSqtEwhQ,Billie Eilish,Beginner Ride (Sweat & Burn),bad guy,2,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
4Vzpf1TmxKmczOiTAfheBs,Billie Eilish,Halloween 2022,bad guy,0,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
5mvAPEp2FA2myWJAE1FYt3,Billie Eilish,Halloween Party 2022,you should see me in a crown,0,180566,0,0.683,0.534,4,-10.348,1,0.189,0.519,0.247,0.148,0.284,150.469,4.0,electro
1c8h1SBYY44ys4EuaIZJMn,Billie Eilish,Halloween Party 2022,bad guy,0,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4.0,electro
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,86,245425,0,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4.0,electro
6qrifdo7QINdPQr80IelGi,Rovalio;Abdul Hannan,Iraaday,Iraaday,66,133305,0,0.737,0.458,6,-5.805,1,0.0317,0.601,6.98e-06,0.138,0.456,89.993,4.0,electro
04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Bored,85,180933,0,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4.0,electro
7BhmwvCdQZNwuQXSHw5TzP,Alok;Alan Walker;KIDDO,Headlights (feat. KIDDO),Headlights (feat. KIDDO),70,158400,0,0.626,0.754,2,-6.217,0,0.0269,0.00998,0.00404,0.157,0.317,100.015,4.0,electro
32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever (Edit),Happier Than Ever - Edit,82,151444,1,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,3.0,electro
1roCmBlcpV7LzsmB7pmCyt,Alec Benjamin;Alessia Cara,Let Me Down Slowly (feat. Alessia Cara),Let Me Down Slowly (feat. Alessia Cara),71,169174,0,0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,4.0,electro
5ajjAnNRh8bxFvaVHzpPjh,Madison Beer,Reckless,Reckless,80,203384,0,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,3.0,electro
7xlrdBdz8TGSo0COvLHymc,RANDALL,Wahran,Wahran,63,231114,0,0.517,0.753,0,-7.928,0,0.0515,0.0228,0.278,0.105,0.269,93.917,4.0,electro
75ls0gurX68lUmMjE7QcsE,Jeremy Zucker,glisten,all the kids are depressed,75,169973,1,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,4.0,electro
4IhKLu7Vk3j2TLmnFPl6To,Alec Benjamin,Narrated For You,Water Fountain,79,218893,0,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,4.0,electro
1jLsirPDkUS2g4gnkYua58,Alan Walker;Julie Bergan;K-391;SEUNGRI,Ignite,Ignite,71,210288,0,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,4.0,electro
4uDhts78RdwIDjEqPrYVKp,Alan Walker;Imanbek,Sweet Dreams,Sweet Dreams,75,138819,0,0.766,0.817,7,-4.253,1,0.035,0.0239,2.49e-06,0.159,0.43,125.033,4.0,electro
2DGa7iaidT5s0qnINlwMjJ,Alan Walker,The Spectre,The Spectre,72,193787,0,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4.0,electro
20uFSAxK0ilztG3jr08XWf,Wisin & Yandel;Chris Brown;T-Pain,Regageton Para Niños,Algo Me Gusta De Ti,1,274946,0,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4.0,electro
0bYsT1b741xstgFwe4WoKp,Wisin & Yandel,Noche de Halloween Latino,Hipnotízame,7,243386,0,0.775,0.828,0,-3.972,1,0.139,0.289,0.0,0.434,0.571,79.992,4.0,electro
3dKlTiPC2NTfrnlmM43TuX,Wisin & Yandel,Perreo Tenebroso Vol. 2,Pam Pam,0,227280,0,0.874,0.69,10,-6.373,1,0.114,0.121,0.0,0.249,0.735,95.025,4.0,electro
698BVnDEuu5eDWjWfVH0qV,Wisin & Yandel,Última Misión Reggaeton,Me Estas Tentando,0,229173,0,0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,4.0,electro
2slqPwgNcvx17V7RZN8u3f,Wisin & Yandel,Perreo Tenebroso Vol. 1,Síguelo,0,215920,0,0.628,0.928,3,-4.431,0,0.297,0.527,0.0,0.143,0.609,130.029,4.0,electro
3dJjsWCy6ZwMfw5NbD226G,Wisin & Yandel;Anthony Santos,Reggeaton Imperdible,Noche De Sexo,1,205773,1,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4.0,electro
2RAEtFZQd4TZexKgblZNgA,Wisin & Yandel;Anthony Santos,Última Misión Reggaeton,Noche De Sexo,0,205773,1,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,4.0,electro
5XnDEUn0QHWdr2bMJGIL1d,Wisin & Yandel;Chris Brown;T-Pain,Homecoming Latin Party,Algo Me Gusta De Ti,0,274946,0,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4.0,electro
4pTkDIlpFNoeWbahu8pVXW,Izzamuzzic;Julien Marchal,Shootout,Shootout,78,295308,0,0.663,0.578,2,-9.079,1,0.0687,0.312,0.906,0.109,0.553,86.986,4.0,electro
1iQDltZqI7BXnHrFy4Qo1k,SHAED;ZAYN,Trampoline (with ZAYN),Trampoline (with ZAYN),69,184280,0,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,4.0,electro
21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,die first,81,177108,0,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,4.0,electro
7gHs73wELdeycvS48JfIos,Alan Walker,Faded,Faded,72,212626,0,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4.0,electro
2ez6qvOTHKeI3ss80NGqnI,SHAED;ZAYN,Melt (Deluxe),Trampoline (with ZAYN),67,184280,0,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,4.0,electro
6ATgDc6e4sPn84hvJsAmPt,Olivia O'Brien,hate u love u,hate u love u,75,175466,0,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,4.0,electro
6FoUUkUM4fVdh5pLZyxgjz,Fly By Midnight;Jake Miller,Automatic (feat. Jake Miller),Automatic (feat. Jake Miller),68,157472,1,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,4.0,electro
0zqBZqm5czQ3A4EoSdKFHj,Alan Walker;Benjamin Ingrosso,World Of Walker,Man On The Moon,73,178625,0,0.668,0.816,4,-5.648,0,0.0367,0.0557,1.02e-06,0.197,0.5,129.971,4.0,electro
69HzZ3ti9DLwb0GdWCGYSo,Ashe,Ashlyn,Moral of the Story,76,201016,1,0.569,0.403,10,-8.618,1,0.0439,0.593,4.49e-06,0.102,0.269,119.819,4.0,electro
1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,(Un)Commentary,Devil Doesn’t Bargain,80,163613,0,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,4.0,electro
